Orf(11155, 11344, 0.02600224812825520833333333333)
Orf(11155, 11368, 0.02445797134583142813595488493)
Orf(11155, 11452, 0.02394814814814814814814814815)
Orf(11312, 11411, 0.02332436242470844546969114443)
Orf(11312, 11417, 0.02160493827160493827160493827)
Orf(11312, 11456, 0.02088698869801981600636922825)
Orf(11312, 11462, 0.02294910873059548908204402697)
Orf(11312, 11552, 0.02618736047282207627382350448)
Orf(11312, 11567, 0.02685385493660236764617510968)
Orf(11100, 11277, 0.02592592592592592592592592592)
Orf(11100, 11676, 0.02861618295283656401254995896)
Orf(11635, 11725, 0.03207530984376340356334314240)
Orf(11620, 11725, 0.03238835543362292333485749124)
Orf(11614, 11725, 0.03537930699324488506585022110)
Orf(11590, 11725, 0.03561546259006602558834004549)
Orf(11581, 11725, 0.03956023614499249651269642940)
Orf(11572, 11725, 0.04512545516613563950842057352)
Orf(11584, 11719, 0.02638093629093875662462824457)
Orf(11584, 11815, 0.02529637309387473753022733956)
Orf(11584, 12013, 0.02578181064402022049484326577)
Orf(12047, 12134, 0.03379972565157750342935528121)
Orf(12025, 12172, 0.02409037037037037037037037036)
Orf(12062, 12155, 0.02777777777777777777777777779)
Orf(12062, 12182, 0.02772901018718694028106253698)
Orf(12016, 12205, 0.03884477968569155092592592591)
Orf(12004, 12205, 0.03855606064032687277140767880)
Orf(11718, 11955, 0.02628493923611111111111111111)
Orf(11718, 12003, 0.02702739699877829218106995885)
Orf(11718, 12090, 0.02473073777777777777777777779)
Orf(11718, 12132, 0.02577680105281749446465290374)
Orf(11718, 12246, 0.02590739081992019424946048588)
Orf(12373, 12529, 0.02670063952867878255950288567)
Orf(12194, 12317, 0.01551808260047111143105096242)
Orf(12194, 12374, 0.02079616061843649174747372395)
Orf(12194, 12473, 0.01982875235309666986655707845)
Orf(12194, 12506, 0.02075564993781169140201642091)
Orf(12194, 12581, 0.02320352669465095500598459179)
Orf(12194, 12599, 0.02463208496826258377245554122)
Orf(12194, 12662, 0.02586614726097652369774105440)
Orf(12194, 12710, 0.02522673388462306628363212762)
Orf(12619, 12742, 0.02583414318108195659216067379)
Orf(12775, 12862, 0.04251851851851851851851851851)
Orf(12739, 12862, 0.04383975812547241118669690098)
Orf(12679, 12862, 0.03725087243599545972745932465)
Orf(12676, 12862, 0.03782400019907368525828255400)
Orf(12664, 12862, 0.03662142740420321106775225135)
Orf(12640, 12862, 0.03610548148148148148148148148)
Orf(12874, 12964, 0.03421366383334763046756601858)
Orf(12887, 12980, 0.02997504340277777777777777777)
Orf(12887, 13025, 0.02901233973347088938046625649)
Orf(12887, 13034, 0.02773333333333333333333333332)
Orf(12963, 13101, 0.04227386995174479643238974024)
Orf(12960, 13101, 0.04239406507201646090534979423)
Orf(12909, 13101, 0.04109361250189652556516461840)
Orf(12864, 13101, 0.03761834490740740740740740741)
Orf(12843, 13101, 0.03811113434000497537034196700)
Orf(12633, 13101, 0.03695092115237064981153512799)
Orf(12630, 13101, 0.03728350540671675510907295816)
Orf(12603, 13101, 0.03894347153756836667897904456)
Orf(12600, 13101, 0.03925242523155646738413178323)
Orf(12591, 13101, 0.03882271723688815887525101998)
Orf(12546, 13101, 0.03783763050854653215296561471)
Orf(12537, 13101, 0.03749778992166756600376413184)
Orf(12483, 13101, 0.03930758175836077191279929397)
Orf(12429, 13101, 0.03918064197530864197530864199)
Orf(12375, 13101, 0.03947513214769598827283499713)
Orf(12045, 13101, 0.03836007845887861056896201092)
Orf(11922, 13101, 0.03794628463516430133624611905)
Orf(11916, 13101, 0.03810152909433453368879459188)
Orf(11859, 13101, 0.03850169899449089077394722677)
Orf(11511, 13101, 0.04013419643638862093236761966)
Orf(11475, 13101, 0.04021937923724040708089608557)
Orf(11463, 13101, 0.04033314443456607265323071103)
Orf(11412, 13101, 0.04001825043405425401707535724)
Orf(11346, 13101, 0.03968720203948504039023320100)
Orf(11316, 13101, 0.03948119447360820187305722603)
Orf(11283, 13101, 0.03965386971103668305670645564)
Orf(11262, 13101, 0.03966395497727205062991689330)
Orf(11199, 13101, 0.03915300692193685349750402039)
Orf(11193, 13101, 0.03918603425782563243954894307)
Orf(11166, 13101, 0.03896074363903243649492915070)
Orf(11040, 13101, 0.03861706668986081588902724147)
Orf(10929, 13101, 0.03842383996428262285821021319)
Orf(10908, 13101, 0.03809835005859611932856438394)
Orf(10905, 13101, 0.03817192453490954928507734701)
Orf(10869, 13101, 0.03796222439409501846075082242)
Orf(10860, 13101, 0.03791695989812010220001836105)
Orf(10839, 13101, 0.03784288536200486152721894677)
Orf(10776, 13101, 0.03748141491051559539944755680)
Orf(10752, 13101, 0.03739406311948630625372459132)
Orf(10746, 13101, 0.03744636359933730672495909970)
Orf(10608, 13101, 0.03775367350324210386849070282)
Orf(10575, 13101, 0.03790986680673366697908777430)
Orf(10542, 13101, 0.03806773721687934142469355297)
Orf(13075, 13177, 0.04291545189504373177842565599)
Orf(13072, 13177, 0.04434346898338667885992988874)
Orf(13069, 13177, 0.04408425957001559631216314927)
Orf(13048, 13177, 0.04993112947658402203856749312)
Orf(13045, 13177, 0.04974851394604481024234110653)
Orf(13039, 13177, 0.04644656985660424204870040569)
Orf(13021, 13177, 0.04542526903267648983911401879)
Orf(12967, 13060, 0.02893518518518518518518518520)
Orf(13254, 13344, 0.04204600693473171738419632079)
Orf(12696, 12795, 0.03256665988194585792794626502)
Orf(12696, 12957, 0.02943693129643542866683362551)
Orf(12696, 13359, 0.03064691182538759845796612292)
Orf(13235, 13427, 0.04149065223621436639188118477)
Orf(13166, 13427, 0.03999533906558699947129699197)
Orf(13139, 13427, 0.04037992431754491112004701209)
Orf(13133, 13427, 0.04141338945043782418653463561)
Orf(13121, 13427, 0.04141931150232400224392734872)
Orf(13100, 13427, 0.04243067033976124885215794307)
Orf(13055, 13292, 0.03372649016203703703703703705)
Orf(13055, 13451, 0.03275756806794531696418387821)
Orf(13523, 13631, 0.05458051184859073829124961338)
Orf(13797, 13887, 0.02851097211810178813636233662)
Orf(13797, 13929, 0.02976172331453538586597571509)
Orf(13797, 13938, 0.02929687499999999999999999999)
Orf(13797, 13941, 0.02961728909250775139987967978)
Orf(13797, 13947, 0.02986980316212662746047341716)
Orf(13845, 13965, 0.03128219265535903425661264347)
Orf(13928, 14015, 0.03283950617283950617283950616)
Orf(13964, 14054, 0.04771015854900249516073086950)
Orf(13904, 14054, 0.04113048525830939834603583841)
Orf(13877, 14054, 0.03995473251028806584362139918)
Orf(13868, 14054, 0.03825947388557617834513778075)
Orf(13930, 14125, 0.04405858400348758475480238566)
Orf(13864, 14125, 0.04149840345604808414725770097)
Orf(13819, 14125, 0.04010862528131708814532612243)
Orf(13774, 14125, 0.04070622460769457297826800063)
Orf(13735, 14125, 0.04009940483330572966624176294)
Orf(13711, 14125, 0.04003227726808770880919610877)
Orf(13699, 14125, 0.04080783458748151398158733479)
Orf(13687, 14125, 0.04048126415790682663612593600)
Orf(13492, 14125, 0.04207128153143571912085517277)
Orf(13489, 14125, 0.04209114389309196687857035552)
Orf(13429, 14125, 0.04183997943923859408599834126)
Orf(13977, 14073, 0.04060191755324905003509227566)
Orf(13977, 14085, 0.04036176424781245818499288185)
Orf(13977, 14106, 0.04499540863177226813590449953)
Orf(13977, 14112, 0.04692451348364884980320173877)
Orf(14090, 14255, 0.03839964805366591080876795160)
Orf(13327, 14137, 0.03465266267155938263267383697)
Orf(14241, 14361, 0.03319742894038101594579300939)
Orf(14202, 14361, 0.03488980902865981360113352188)
Orf(14133, 14361, 0.03292934647294573083070300140)
Orf(14394, 14484, 0.02658521029841227216273371153)
Orf(14364, 14484, 0.02646508321121283788685596553)
Orf(14108, 14210, 0.03593564409890940503185401144)
Orf(14108, 14333, 0.03206553433445108616416387229)
Orf(14108, 14339, 0.03196652374824629919961938372)
Orf(14108, 14432, 0.02806423639933931981445975342)
Orf(14108, 14453, 0.02863996063799253761941859036)
Orf(14108, 14477, 0.02811531446857552057108970269)
Orf(14108, 14519, 0.02964954847057011685682437473)
Orf(14108, 14549, 0.02971559488633995573367377605)
Orf(14652, 14745, 0.03852674696180555555555555556)
Orf(14559, 14745, 0.03822614681773159979257232974)
Orf(14553, 14745, 0.03866174412919975050152564945)
Orf(14532, 14745, 0.03931732014936747447035512879)
Orf(14511, 14745, 0.03995957648305637004299787568)
Orf(14457, 14640, 0.03114755015496850279167086256)
Orf(14457, 14676, 0.03099044990936882828774720668)
Orf(14457, 14697, 0.03164561593437047156274690469)
Orf(14457, 14787, 0.03335072214762716074839008583)
Orf(14457, 14811, 0.03328851725234499797612239821)
Orf(14457, 14820, 0.03255203935326941217302084511)
Orf(14681, 14873, 0.03390684266423911394325595509)
Orf(14654, 14873, 0.03557310049274987185871042700)
Orf(14630, 14873, 0.03467960096019758531910125764)
Orf(14624, 14873, 0.03390225137674117265954000648)
Orf(14537, 14873, 0.03692417253468388788512123720)
Orf(14483, 14873, 0.03795813129154172732924660672)
Orf(14447, 14873, 0.03611995396434733321622656063)
Orf(14399, 14873, 0.03559054231831834222472877947)
Orf(14387, 14873, 0.03623660203552771740199913677)
Orf(14321, 14873, 0.03324749438993412696845859739)
Orf(14306, 14873, 0.03410029536753549000232190201)
Orf(14276, 14873, 0.03452716666666666666666666666)
Orf(14678, 14789, 0.03157786741399512940553908625)
Orf(14678, 14804, 0.03391269065989530854259746056)
Orf(14678, 14900, 0.03312899862825788751714677642)
Orf(14678, 14909, 0.03291096226117045753250004838)
Orf(14978, 15116, 0.03464764283657977733471602845)
Orf(15086, 15176, 0.02443691047631835117988654290)
Orf(15071, 15176, 0.02708952522481329065691205609)
Orf(15041, 15176, 0.02736606911834987778112624008)
Orf(15147, 15276, 0.03671703258480117984250215655)
Orf(15036, 15135, 0.03279281724223714860800144741)
Orf(15036, 15159, 0.03044427647602250776853951458)
Orf(15036, 15183, 0.02780444444444444444444444444)
Orf(15036, 15291, 0.03195618927567057920360145322)
Orf(15122, 15239, 0.02284722222222222222222222221)
Orf(15122, 15269, 0.02901600000000000000000000000)
Orf(15122, 15305, 0.03385530305573271569713448133)
Orf(15122, 15371, 0.03359368438733518098597463676)
Orf(15332, 15431, 0.04070832485243232240993283126)
Orf(15320, 15431, 0.03860837072675533092503496351)
Orf(15221, 15431, 0.04279979804621405466308249402)
Orf(15218, 15431, 0.04286694101508916323731138545)
Orf(15200, 15431, 0.04220744961485702226442967184)
Orf(15316, 15442, 0.03939462120502783589052722587)
Orf(15232, 15442, 0.04379321695637763039994320957)
Orf(15223, 15442, 0.04272122743634796227929902144)
Orf(15211, 15442, 0.04202068477216406210489050724)
Orf(15208, 15442, 0.04265608017035388906579623744)
Orf(15175, 15442, 0.04122542295381801554641060812)
Orf(14872, 15442, 0.03581252251039622246695397160)
Orf(14812, 15442, 0.03574127924839038216387911633)
Orf(14773, 15442, 0.03451247442336309523809523808)
Orf(15370, 15529, 0.03132991244559603041541770393)
Orf(15692, 15785, 0.03229890046296296296296296297)
Orf(15489, 15591, 0.02798833819241982507288629737)
Orf(15489, 15666, 0.02730041152263374485596707819)
Orf(15489, 15681, 0.02715703231679563040509786070)
Orf(15489, 15684, 0.02794499427496060492693489326)
Orf(15489, 15696, 0.02892160673793326854551344348)
Orf(15489, 15795, 0.02776878735832802127494214355)
Orf(15489, 15804, 0.02786593780249616947024874374)
Orf(15489, 15810, 0.02775237514606513234771122287)
Orf(15489, 15813, 0.02821558436143128841130198629)
Orf(15489, 15828, 0.02959135124497746195110566334)
Orf(15489, 15876, 0.03074739965272509651207876061)
Orf(15854, 15947, 0.04296875000000000000000000000)
Orf(15791, 15947, 0.03751145302896077025055980838)
Orf(15921, 16068, 0.03244799999999999999999999999)
Orf(15921, 16071, 0.03252198682312288692941684627)
Orf(15921, 16089, 0.03188025465325363269670019924)
Orf(15921, 16110, 0.03402596932870370370370370372)
Orf(15921, 16119, 0.03611370636237391789105264499)
Orf(16105, 16213, 0.03638700789906049219416640894)
Orf(16105, 16267, 0.03340067340067340067340067341)
Orf(16105, 16348, 0.03553807176977183216210508328)
Orf(16388, 16490, 0.03551927437641723356009070294)
Orf(16379, 16490, 0.03292713547488295993909057038)
Orf(16376, 16490, 0.03376283783910345383060701930)
Orf(16509, 16602, 0.03510538736979166666666666666)
Orf(16356, 16458, 0.02599805636540330417881438290)
Orf(16356, 16470, 0.02442724927932028523744500076)
Orf(16356, 16473, 0.02489004629629629629629629630)
Orf(16356, 16494, 0.02804773508760101326295714822)
Orf(16662, 16770, 0.03102225673445541962707777172)
Orf(16754, 16856, 0.03496814598855415181945794191)
Orf(16751, 16856, 0.03581771071483005639384240207)
Orf(16715, 16856, 0.03526475694444444444444444443)
Orf(16959, 17088, 0.02821604474497036480507554887)
Orf(17255, 17342, 0.03486282578875171467764060356)
Orf(17234, 17342, 0.03403330284265273308370459576)
Orf(17109, 17250, 0.02925668724279835390946502056)
Orf(17109, 17259, 0.03074399908196864118794598022)
Orf(17109, 17262, 0.03098843751580437970970515348)
Orf(17109, 17295, 0.02982994752542077644958303395)
Orf(17109, 17337, 0.02819284249542303176980188281)
Orf(17109, 17352, 0.02842928860579504069877105672)
Orf(17109, 17388, 0.02723866580622790711114107665)
Orf(17409, 17511, 0.02239067055393586005830903790)
Orf(17409, 17532, 0.02058812943166684663283302740)
Orf(17409, 17544, 0.02340460991936293982813256258)
Orf(17543, 17642, 0.02104959630911188004613610151)
Orf(17543, 17651, 0.02013701064102817207273014433)
Orf(17735, 17822, 0.05504526748971193415637860081)
Orf(17717, 17822, 0.05266203703703703703703703704)
Orf(17708, 17822, 0.05124833527200391105716549504)
Orf(17943, 18087, 0.03649273120326847940342317686)
Orf(17943, 18099, 0.03585957983212092308863468949)
Orf(17943, 18114, 0.03617580329930159771481678900)
Orf(17943, 18123, 0.03470595597249370032113962223)
Orf(18083, 18179, 0.05051123416596327523783905783)
Orf(18071, 18179, 0.05476623445944117967492693571)
Orf(18065, 18179, 0.05385008738065937276982641874)
Orf(16435, 16690, 0.02853231185327730286035844036)
Orf(16435, 16837, 0.02961751163346448618002751011)
Orf(16435, 16921, 0.02942912021276562082109023547)
Orf(16435, 17275, 0.02981185525421855253767859300)
Orf(16435, 17314, 0.02934012691328315990879428954)
Orf(16435, 17371, 0.02892164545386205742547842939)
Orf(16435, 17548, 0.02819376092746545791648898851)
Orf(16435, 17704, 0.02759697392814202328096347992)
Orf(16435, 17851, 0.02921378170368669360025908809)
Orf(16435, 17980, 0.03043537742567999163155704229)
Orf(16435, 18127, 0.03055039554041215282454262090)
Orf(18129, 18264, 0.03465658475110270951480781347)
Orf(18129, 18276, 0.03801955555555555555555555557)
Orf(18129, 18312, 0.03600080561243328522036856768)
Orf(18129, 18315, 0.03679308290041472203225793551)
Orf(18129, 18330, 0.03525946374320585596791580915)
Orf(18129, 18492, 0.03571517733496048861652150033)
Orf(18129, 18570, 0.03412772935462855112234221073)
Orf(18781, 18901, 0.04244688094313027207210402462)
Orf(18760, 18901, 0.04145467624742798353909465021)
Orf(18739, 18901, 0.04103581267217630853994490358)
Orf(18703, 18901, 0.04230462745306658952951881270)
Orf(18691, 18901, 0.04272694732613539244237937489)
Orf(18670, 18901, 0.04604732853691871881659302216)
Orf(18610, 18901, 0.04452588569325643163924832277)
Orf(18607, 18901, 0.04448235562974421821024775373)
Orf(18574, 18901, 0.04462142081976792720594373486)
Orf(18541, 18901, 0.04247666323654675170654580904)
Orf(18430, 18901, 0.04426469756392947053320776292)
Orf(18400, 18901, 0.04444273851515915007978500043)
Orf(18286, 18901, 0.04156766613354580889015381801)
Orf(18277, 18901, 0.04188558614727284954855896815)
Orf(18253, 18901, 0.04180562877649177511004017983)
Orf(18247, 18901, 0.04233525990501478290786555806)
Orf(18154, 18901, 0.04284825600000000000000000000)
Orf(18088, 18901, 0.04364704539543614446932175407)
Orf(17905, 18901, 0.04507930271531710808825761615)
Orf(17878, 18901, 0.04508269751016507103400236511)
Orf(17452, 18901, 0.04272794233447225356620517158)
Orf(17443, 18901, 0.04273409510078571725434704981)
Orf(17440, 18901, 0.04274651236308406952645897757)
Orf(17413, 18901, 0.04249411808770283420149345659)
Orf(17365, 18901, 0.04235263055163818314576315551)
Orf(17341, 18901, 0.04207401501836227724882785930)
Orf(17299, 18901, 0.04197577608840397167011008322)
Orf(17278, 18901, 0.04198705453873708773806555437)
Orf(17269, 18901, 0.04199899770584288073857805500)
Orf(17224, 18901, 0.04170503784351042004103228593)
Orf(17140, 18901, 0.04119687233493980682652069575)
Orf(17128, 18901, 0.04155871882656944746060889230)
Orf(17101, 18901, 0.04128821603196620013437375294)
Orf(16996, 18901, 0.04052940623492572416852191431)
Orf(16987, 18901, 0.04041403448289816677166531355)
Orf(16888, 18901, 0.04056167909183073582166552689)
Orf(16801, 18901, 0.04026536825401718091532759573)
Orf(16705, 18901, 0.04054140276440856217041817332)
Orf(16636, 18901, 0.04013128659384052259080642634)
Orf(16633, 18901, 0.04014192466809753903268166364)
Orf(16630, 18901, 0.04015241661294130236095802958)
Orf(16582, 18901, 0.04023785042529792304048448346)
Orf(16549, 18901, 0.04018496405743288279833863911)
Orf(16540, 18901, 0.04019152426499589286807124314)
Orf(16516, 18901, 0.04006153452153686399839515866)
Orf(16438, 18901, 0.03966416064636304100666795096)
Orf(16390, 18901, 0.03976484031911937427891405035)
Orf(16363, 18901, 0.03983053671965753181248488289)
Orf(16339, 18901, 0.03958035033143823552868291179)
Orf(16318, 18901, 0.03963669941250800052340454448)
Orf(16237, 18901, 0.03969415415957415581668727010)
Orf(16198, 18901, 0.03975701563153767684023369028)
Orf(16168, 18901, 0.03962319645579706536384164590)
Orf(16162, 18901, 0.03961510705026768945008409279)
Orf(16126, 18901, 0.03950334627009070413197651984)
Orf(16054, 18901, 0.03959135150896632162122758419)
Orf(16045, 18901, 0.03956725359537892194080094177)
Orf(16009, 18901, 0.03940901351101325868531080564)
Orf(16006, 18901, 0.03941803836908906872199897876)
Orf(16003, 18901, 0.03942697258713101004508770490)
Orf(15946, 18901, 0.03954740568219213252743791419)
Orf(15868, 18901, 0.03960222079277347999749129481)
Orf(15784, 18901, 0.03954082903454205229353158348)
Orf(15769, 18901, 0.03957655244980217056478082890)
Orf(15703, 18901, 0.03933930867739037951404708127)
Orf(15700, 18901, 0.03934778350905159318011514348)
Orf(15658, 18901, 0.03940890764574749853530942538)
Orf(15637, 18901, 0.03935348309741074878248791386)
Orf(15619, 18901, 0.03951067082863950924272766822)
Orf(15580, 18901, 0.03951231049801464980622645230)
Orf(15571, 18901, 0.03957915342769328430792154050)
Orf(15505, 18901, 0.03962083246939671083234815937)
Orf(18708, 18795, 0.03085185185185185185185185183)
Orf(18708, 18807, 0.03265712282606237419996833797)
Orf(18708, 18888, 0.03546715527013437411224010102)
Orf(18906, 19011, 0.05302164304221917390641670478)
Orf(18909, 19002, 0.04336547851562499999999999998)
Orf(18553, 18814, 0.03827335858585858585858585857)
Orf(18553, 19018, 0.03868918006409788132339085658)
Orf(18976, 19138, 0.04096168294515401953418482344)
Orf(18941, 19043, 0.03831292517006802721088435374)
Orf(18941, 19070, 0.04014838467317806160781367392)
Orf(18941, 19124, 0.03566513376523111006679869760)
Orf(18941, 19247, 0.03366257079764662170880741484)
Orf(19320, 19407, 0.04096296296296296296296296295)
Orf(19298, 19448, 0.03283804871429540674401248387)
Orf(19457, 19583, 0.04782947133935097259081310799)
Orf(19442, 19583, 0.04700628000685871056241426611)
Orf(19406, 19583, 0.04977589163237311385459533608)
Orf(19370, 19583, 0.05082947530864197530864197532)
Orf(19340, 19583, 0.04811728887663653555036442691)
Orf(19331, 19583, 0.04758194058092287280156199352)
Orf(19283, 19583, 0.04693098137052864846004908955)
Orf(19280, 19583, 0.04693738959123313557128605637)
Orf(19274, 19583, 0.04673223376995566344678770716)
Orf(19226, 19583, 0.04735703875171467764060356654)
Orf(19223, 19583, 0.04734587807651619735990525368)
Orf(19181, 19583, 0.04594828024183305390438449422)
Orf(19178, 19583, 0.04595065540874173583312602243)
Orf(19172, 19583, 0.04569664532557482217917700659)
Orf(19142, 19583, 0.04648324136773735020630564824)
Orf(19118, 19583, 0.04786927108795945087858302850)
Orf(19097, 19583, 0.04709212384701162965051388918)
Orf(19088, 19583, 0.04642107566732470761418603885)
Orf(19073, 19583, 0.04663862444264111313761818512)
Orf(19058, 19583, 0.04724573206018518518518518520)
Orf(19010, 19583, 0.04616118589382930384087791496)
Orf(18974, 19583, 0.04525712416625413888909829385)
Orf(18965, 19583, 0.04580290545058633604152904993)
Orf(19467, 19587, 0.05020509257244069565422999065)
Orf(19437, 19587, 0.04801153235013514996327036945)
Orf(19586, 19685, 0.03763258475247076916118235068)
Orf(19586, 19709, 0.03649713853795486448547673035)
Orf(19586, 19712, 0.03769479416906687461481378997)
Orf(19637, 19733, 0.05676600717923031972618749476)
Orf(19607, 19733, 0.05014233547570234905941195952)
Orf(19767, 19860, 0.03719979745370370370370370371)
Orf(19804, 19906, 0.04005442176870748299319727890)
Orf(19780, 19906, 0.04075112883142364823223112428)
Orf(19817, 19925, 0.04631073732607699006530270226)
Orf(20563, 20689, 0.04006914834892245686263823031)
Orf(20488, 20689, 0.03245452352413475963241890373)
Orf(20425, 20689, 0.03224885696313517962413162058)
Orf(20416, 20689, 0.03210414326548131101431011023)
Orf(20362, 20689, 0.03430745471241339009934051258)
Orf(20278, 20689, 0.03133370098772873126087193281)
Orf(20254, 20689, 0.03156103146591994123078882870)
Orf(20248, 20689, 0.03135622839786462869004870465)
Orf(20206, 20689, 0.02979281801742808703129792394)
Orf(20089, 20689, 0.02860001326210908481974379684)
Orf(19873, 20011, 0.02958881943307359640927347506)
Orf(19873, 20056, 0.02899691927838012225914612542)
Orf(19873, 20092, 0.02957623437901012773182239946)
Orf(19873, 20104, 0.03026246040710209020531177008)
Orf(19873, 20137, 0.02831750468880612191878361030)
Orf(19873, 20176, 0.02745142014257965136586481319)
Orf(19873, 20182, 0.02760926357912304657866788045)
Orf(19873, 20227, 0.02741403036746087461183188054)
Orf(19873, 20290, 0.02649113216715257531584062197)
Orf(19873, 20356, 0.02654418207602850865226180641)
Orf(19873, 20374, 0.02642139996430671033845637020)
Orf(19873, 20386, 0.02613490618575862642422819514)
Orf(19873, 20392, 0.02681637998105804630604062042)
Orf(19873, 20407, 0.02692778927278753705753051389)
Orf(19873, 20410, 0.02722435604328608443834781284)
Orf(19873, 20413, 0.02730555835219259810654274595)
Orf(19873, 20440, 0.02750441431371596118643793232)
Orf(19873, 20470, 0.02695244444444444444444444445)
Orf(19873, 20497, 0.02724484035038184198544176807)
Orf(19873, 20542, 0.02634328354667759961127308065)
Orf(19873, 20569, 0.02558770032330109036105563828)
Orf(19873, 20575, 0.02558832428838111586635516787)
Orf(19873, 20617, 0.02517247908101495188994555017)
Orf(19873, 20650, 0.02436993206223975454744685513)
Orf(19873, 20659, 0.02462108622723553465456514728)
Orf(19873, 20671, 0.02494714372257923818347042633)
Orf(19873, 20722, 0.02564262561859729870771721958)
Orf(20739, 20853, 0.04045109523961156658943202882)
Orf(20367, 20853, 0.03685276466161611380207617761)
Orf(20082, 20853, 0.03160546828679473883320365041)
Orf(20007, 20853, 0.03155061352706048953205440377)
Orf(20004, 20853, 0.03168104420641713432379268299)
Orf(19986, 20853, 0.03149464922711058263971462543)
Orf(19977, 20853, 0.03171569514998848437984388929)
Orf(19974, 20853, 0.03192720905496005817961616803)
Orf(19953, 20853, 0.03252188518124542753872015858)
Orf(19926, 20853, 0.03241405868289826532248740297)
Orf(19878, 20853, 0.03385847753285980455565748819)
Orf(19806, 20853, 0.03418557823129251700680272109)
Orf(19800, 20853, 0.03451434908550901577761081892)
Orf(19761, 20853, 0.03457138376986095723323145262)
Orf(19752, 20853, 0.03460949700008218952905399852)
Orf(19749, 20853, 0.03468300577384079261907655281)
Orf(19746, 20853, 0.03475553274238445896590527708)
Orf(19650, 20853, 0.03548278642503503446677480223)
Orf(19644, 20853, 0.03577032983295388650716850922)
Orf(20694, 20835, 0.02879251864711934156378600822)
Orf(20694, 20850, 0.02831743529769416911151363081)
Orf(20694, 20865, 0.02755340522366640698675632456)
Orf(20694, 20871, 0.02719341563786008230452674896)
Orf(20694, 20874, 0.02725631954510142552313482920)
Orf(20147, 20243, 0.01731425055575652453522058664)
Orf(20147, 20306, 0.02022684550119392369049433521)
Orf(20147, 20318, 0.02255115010865554143261306326)
Orf(20147, 20327, 0.02127050281741643573691190012)
Orf(20147, 20348, 0.02002800110817106542732433227)
Orf(20147, 20579, 0.02226355233005772183270235670)
Orf(20147, 20627, 0.02162263536371821915019221886)
Orf(20147, 20720, 0.02310499863696523491083676267)
Orf(20147, 20759, 0.02303815157128370807800879911)
Orf(20147, 20765, 0.02294959391720819870429165760)
Orf(20815, 20962, 0.03538251851851851851851851853)
Orf(20957, 21053, 0.04229624064334808136461029021)
Orf(20800, 20896, 0.02374525790503751936258823310)
Orf(20800, 20914, 0.02693159958117223074488031753)
Orf(20800, 21025, 0.03742042085823978228118773387)
Orf(20800, 21028, 0.03810823460005446849771356433)
Orf(20800, 21094, 0.03581164156615641158034791336)
Orf(21204, 21294, 0.02924074757850059115541979495)
Orf(21198, 21294, 0.03046998914767509808832122881)
Orf(21192, 21294, 0.03126401036605118237771298996)
Orf(21162, 21294, 0.03872377178275669359345628208)
Orf(21033, 21180, 0.03808)
Orf(21033, 21264, 0.03886332091460296588501716707)
Orf(21033, 21330, 0.03948533333333333333333333332)
Orf(21033, 21351, 0.04080763786341468104475607070)
Orf(21033, 21384, 0.03971176684550495894401551748)
Orf(21465, 21588, 0.04855337196607037876879146720)
Orf(21459, 21588, 0.04725283134374043464952555863)
Orf(21435, 21588, 0.04716817124361503059727911800)
Orf(21411, 21588, 0.04882578875171467764060356653)
Orf(21357, 21588, 0.04601361252687134782247646592)
Orf(21336, 21588, 0.04513739059637695908813352330)
Orf(21312, 21588, 0.04546497895098081333795077818)
Orf(21320, 21449, 0.03962663828366307705150680357)
Orf(21320, 21455, 0.03993041286540094791923508943)
Orf(21320, 21575, 0.03939467943423569972175755317)
Orf(21320, 21581, 0.03944402704733283245679939895)
Orf(21441, 21597, 0.04008728060126194156299545310)
Orf(21441, 21627, 0.03613898364885179364057334999)
Orf(21441, 21675, 0.03694636732591133764266112822)
Orf(21666, 21789, 0.05275708166864629449663463268)
Orf(21702, 21801, 0.04044824388809733812786937151)
Orf(21770, 21857, 0.03652263374485596707818930042)
Orf(21770, 21863, 0.03667534722222222222222222222)
Orf(21858, 21960, 0.05224489795918367346938775510)
Orf(21852, 21960, 0.05021237453669886102318534752)
Orf(21843, 21960, 0.05129513888888888888888888889)
Orf(21825, 21960, 0.04635489438645516561190104382)
Orf(21822, 21960, 0.04684896410236652764801633549)
Orf(21816, 21960, 0.04823418561741879407137930374)
Orf(21804, 21960, 0.04868373817909340521967052594)
Orf(21798, 21960, 0.04772084481175390266299357208)
Orf(21792, 21960, 0.04611405398692175190206973265)
Orf(21788, 21971, 0.04763805126330721309070474928)
Orf(21773, 21971, 0.04573848659723584498240955319)
Orf(21641, 21971, 0.05085582295224369731309103113)
Orf(21482, 21971, 0.04918110751601269730722292350)
Orf(21419, 21971, 0.04871903605577820333116169494)
Orf(21371, 21971, 0.04781289518404419136520122643)
Orf(21359, 21971, 0.04775147068543856170269019763)
Orf(21296, 21971, 0.04712789231971820888424083246)
Orf(21029, 21971, 0.04621698468836006978836126955)
Orf(21881, 21977, 0.05223956739108254259769411283)
Orf(21952, 22075, 0.05902890256631753230392686175)
Orf(21952, 22168, 0.05311059908930953126965126439)
Orf(21952, 22183, 0.05337314632186427058221930017)
Orf(22202, 22316, 0.04772688533372294056054739815)
Orf(22175, 22316, 0.04918981481481481481481481482)
Orf(22154, 22316, 0.04786242591201268887219300442)
